Gender,Weight,Body Shape Index,Waist,Hips,Bust/Chest,Height,Cup Size,BMI
0,68,4,61.29,92.46,111.69,150.77,5,29.91431365991074
0,58,0,64.42,86.75,113.75,170.55,2,19.939972089195965
0,80,1,67.23,68.84,112.53,175.32,7,26.027176849305096
0,82,1,90.5,83.46,113.45,155.17,3,34.056368165188545
0,41,4,80.75,100.87,90.46,156.74,1,16.688763946942494
0,59,1,69.62,119.54,111.18,167.05,4,21.142632048055408
0,41,4,65.43,72.54,100.56,158.76,6,16.266783114615723
0,66,4,65.57,71.62,95.21,165.57,5,24.07579506783919
0,60,3,61.49,93.78,72.42,157.02,4,24.335557749324966
0,55,4,94.32,80.07,110.94,195.33,1,14.415336655942625
0,68,0,62.22,94.91,116.51,178.2,4,21.413788716444913
0,50,3,78.08,84.78,96.42,167.59,0,17.802205188352296
0,42,1,90.9,94.95,121.92,151.55,5,18.286787110558105
0,46,3,61.87,109.12,75.77,162.85,2,17.345319577615076
0,59,4,97.45,99.84,111.03,166.46,4,21.292773338110226
0,48,4,99.29,87.81,112.81,173.72,6,15.905290147218833
0,53,2,60.8,86.22,121.73,175.43,0,17.221387654641603
0,79,1,92.84,83.87,92.27,147.55,0,36.28679937912827
0,72,1,77.98,97.47,121.78,165.38,1,26.32488733935402
0,90,1,67.01,80.54,105.87,166.89,6,32.31334222101041
0,71,1,55.88,119.91,104.56,147.32,4,32.71409634376939
0,88,1,55.88,109.89,121.62,185.87,0,25.47206030635322
0,58,3,71.72,112.87,98.03,156.73,3,23.61150806828232
0,48,1,100.05,93.68,75.6,148.7,3,21.707974379163243
0,48,1,79.77,116.89,108.59,165.51,0,17.52236650686378
0,81,1,59.07,82.09,92.36,153.78,0,34.25195034411031
0,60,4,91.61,74.11,82.32,166.43,6,21.661474910547945
0,63,4,59.42,103.7,85.7,161.32,0,24.208290529489265
0,68,1,95.29,83.87,112.26,179.38,1,21.13298639019516
0,52,1,65.31,113.8,78.77,170.82,5,17.82074716333802
0,47,2,58.89,111.97,93.83,169.5,6,16.359064052697068
0,44,1,55.88,91.15,120.87,173.93,1,14.544663652322587
0,47,1,60.4,86.39,108.3,154.65,3,19.65160423466984
0,44,4,78.86,94.47,117.92,147.32,2,20.273524494730328
0,94,3,74.12,101.96,91.46,174.97,5,30.70440387287189
0,69,4,63.11,84.37,92.78,191.03,2,18.908015052500883
0,52,1,96.84,107.38,115.77,179.69,0,16.104807061608547
0,58,1,61.13,102.95,81.5,187.6,5,16.48019421624743
0,80,1,82.19,104.1,80.41,150.7,1,35.226012296520246
0,71,1,101.36,106.5,105.49,149.29,0,31.856415900782725
0,57,3,69.68,87.17,114.56,166.96,6,20.44795984175661
0,55,1,64.91,82.76,120.91,183.61,1,16.314359506803385
0,107,1,65.07,105.21,111.85,176.45,7,34.3669073661692
0,57,2,71.63,104.43,86.63,176.78,3,18.23931805378515
0,62,4,65.55,100.62,77.27,172.9,5,20.739663368502672
0,75,1,60.63,72.69,114.79,174.83,4,24.53744551431596
0,69,3,97.61,75.09,93.64,193.84,0,18.36378876324343
0,63,3,97.41,127.0,82.74,169.39,7,21.956596124108035
0,70,1,91.93,67.81,104.34,152.81,6,29.97743628348378
0,66,3,82.49,91.06,104.64,168.38,7,23.27892521794823
0,94,4,60.16,97.02,85.78,180.92,0,28.718033346060515
0,52,1,55.88,92.06,108.04,155.56,3,21.48856798265522
0,47,3,71.58,108.87,106.51,182.4,7,14.126942905509386
0,78,3,98.1,90.38,94.62,156.13,1,31.99792994725195
0,58,1,101.78,86.78,100.22,151.13,1,25.393737673994668
0,62,1,88.1,76.55,99.08,160.12,0,24.182462703309763
0,62,0,55.88,68.88,100.29,153.57,3,26.289293860196057
0,86,0,63.28,99.93,113.3,166.66,3,30.96247694861593
0,109,4,65.11,98.99,110.44,159.11,3,43.05578843975069
0,81,4,55.88,59.31,117.17,161.08,0,31.217762842309313
0,71,0,70.03,97.92,110.67,188.26,1,20.032826975322234
0,44,4,61.97,76.32,92.5,197.94,0,11.23014967676209
0,79,4,57.96,66.36,106.05,167.99,6,27.993695295380626
0,74,2,72.11,72.57,109.28,183.64,0,21.943058025368646
0,64,3,68.06,94.72,84.29,152.5,7,27.519484009674823
0,43,4,55.88,81.91,105.52,195.0,2,11.308349769888233
0,86,4,63.56,74.91,121.92,187.7,0,24.410119527272496
0,49,4,93.4,99.5,117.81,153.14,5,20.893865491161307
0,79,3,88.76,114.7,117.53,164.34,1,29.250987080113003
0,106,3,86.58,102.24,78.73,148.88,6,47.822595710879824
0,82,1,86.64,85.72,112.58,172.26,3,27.63407720629563
0,69,3,84.6,83.31,113.04,183.0,4,20.603780345785182
0,85,4,67.08,91.79,108.42,176.11,6,27.406330554762388
0,70,3,88.14,69.15,110.44,153.15,4,29.844481472918954
0,90,2,66.25,100.82,84.36,165.56,0,32.83459576760018
0,83,1,77.36,121.51,121.92,166.05,4,30.102345253771382
0,62,0,65.78,102.68,94.83,167.36,5,22.13544998884944
0,60,0,59.01,111.99,118.88,147.32,5,27.64571522008681
0,67,1,62.32,55.88,110.35,160.35,0,26.057747663577754
0,51,3,60.62,75.98,87.23,152.8,7,21.84356240234643
0,51,4,86.4,81.14,92.28,194.01,1,13.549458676410609
0,74,1,62.38,112.65,105.08,162.94,3,27.872523852062947
0,54,4,62.02,88.24,101.56,174.14,5,17.80724277019019
0,62,3,63.52,90.24,112.4,173.17,4,20.675040816282095
0,41,3,80.29,65.29,113.47,155.4,0,16.977816205615433
0,84,3,69.12,72.12,107.39,182.73,4,25.15704216184598
0,76,4,62.4,82.07,119.63,166.46,5,27.42797921519283
0,69,1,93.69,71.06,103.69,181.59,3,20.92498876441826
0,51,1,103.07,99.66,121.92,193.46,0,13.62660946155452
0,60,1,78.92,89.81,88.84,189.39,6,16.727735866574964
0,101,4,64.6,90.32,85.75,159.37,0,39.76566307359227
0,77,3,86.93,83.07,82.06,164.74,2,28.372173168003982
0,71,2,61.0,118.14,112.1,156.71,0,28.91112074444132
0,69,1,79.72,76.41,121.76,177.64,3,21.865910277718108
0,52,4,86.41,101.32,121.92,152.52,4,22.353717103324175
0,73,1,67.95,87.58,96.57,184.97,0,21.33635688411081
0,56,4,80.66,62.07,104.24,193.23,7,14.998192356257508
0,66,1,93.03,99.85,116.96,190.4,2,18.20581173645929
0,71,4,103.68,63.51,80.86,190.63,1,19.53780869920052
0,98,1,95.7,79.0,110.55,173.79,0,32.44714647063399
0,80,4,80.58,79.75,112.41,183.05,5,23.87539253570173
0,68,1,74.37,79.11,107.53,155.34,4,28.180085799741466
0,78,0,59.98,124.7,85.17,148.67,1,35.289696215391366
0,52,0,62.35,87.92,115.78,164.7,1,19.16973658938683
0,55,3,90.29,87.91,101.88,154.05,3,23.176042798144774
0,90,4,77.07,93.49,116.28,168.02,0,31.8801641349542
0,58,1,81.02,80.3,72.06,179.57,7,17.98707014348587
0,54,4,82.07,97.91,107.44,156.87,3,21.94390764160376
0,57,4,99.41,104.86,76.95,147.32,7,26.26342945908247
0,41,1,57.48,115.62,121.7,166.3,0,14.825158945591305
0,70,4,75.16,75.69,89.85,170.31,1,24.133357263970396
0,78,1,64.26,89.31,72.19,164.55,6,28.807052852909244
0,70,4,55.88,83.78,92.97,149.14,3,31.470943444394777
0,80,1,105.14,103.41,89.55,167.76,1,28.425829846621046
0,50,3,87.7,91.91,82.01,187.93,2,14.157213345544063
0,90,0,94.96,104.04,104.47,171.67,0,30.538921466886606
0,84,1,82.54,101.33,100.54,154.88,4,35.017779694009974
0,56,4,75.5,100.95,97.52,158.25,1,22.361482346657883
0,65,1,57.7,77.48,94.2,167.09,0,23.281579373345917
0,56,3,95.21,101.4,92.87,155.72,2,23.094004011362514
0,83,4,55.98,98.95,88.71,150.99,3,36.40673412115137
0,72,4,59.61,87.96,102.14,177.43,7,22.87064387015333
0,69,4,75.72,72.87,99.45,154.12,5,29.04899354415167
0,62,4,61.0,88.64,118.42,155.15,1,25.756576053716582
0,56,3,68.74,93.57,114.22,151.51,2,24.395258849400847
0,78,1,63.92,84.15,89.45,175.44,2,25.341794529665652
0,71,0,62.98,88.92,87.63,179.85,2,21.95014858472939
0,68,4,60.1,82.23,86.12,176.04,0,21.942504339840138
0,49,4,92.21,89.76,89.63,180.36,1,15.063143961700806
0,85,4,98.1,91.84,112.97,187.96,1,24.059580624639697
0,75,4,90.48,112.55,120.79,147.32,6,34.557144025108514
0,76,1,82.61,81.53,83.92,165.27,2,27.824382703530443
0,46,1,56.47,78.97,121.84,188.54,5,12.940493119883012
0,71,4,63.14,112.03,116.12,170.4,4,24.45226917057903
0,95,1,73.36,89.32,113.61,172.03,6,32.100753492877075
0,105,2,77.36,71.97,105.84,152.36,6,45.232164552581345
0,82,1,63.02,82.7,80.73,154.85,5,34.19726966079749
0,67,1,69.28,97.46,115.34,170.97,7,22.92107484692596
0,72,4,61.56,104.44,110.84,154.29,5,30.245233266172537
0,80,1,73.08,78.71,83.81,184.65,5,23.463422613856075
0,109,1,72.59,87.83,81.57,171.84,5,36.912883319635604
0,73,1,94.62,85.89,106.29,153.55,5,30.961587379378372
0,66,1,77.08,90.17,90.38,155.06,4,27.450128149675532
0,57,2,103.35,68.76,114.44,179.06,2,17.777786871133088
0,61,0,68.92,110.95,90.23,150.15,0,27.056970113913167
0,60,3,91.56,91.64,121.92,185.32,1,17.470553614822933
0,44,4,55.88,105.54,85.31,152.82,0,18.840493997067494
0,78,1,57.13,98.84,111.29,189.84,2,21.64308436194589
0,50,4,97.65,69.91,90.13,188.18,4,14.119622184664527
0,102,3,64.71,95.85,113.34,158.85,0,40.422738622708124
0,70,0,68.61,97.38,83.63,159.66,0,27.46033241218825
0,72,2,89.12,97.57,120.93,177.91,1,22.747400658475957
0,56,1,55.88,90.85,121.92,157.17,7,22.669853870000512
0,109,2,99.54,74.55,121.92,185.9,4,31.54043787966079
0,58,3,91.53,85.4,115.17,157.17,3,23.479491508214817
0,50,4,64.96,109.69,92.78,189.13,6,13.978132704248775
0,72,4,67.66,122.42,121.92,150.96,2,31.59429887195715
0,86,3,56.26,78.22,116.55,152.58,6,36.94053918514084
0,67,4,55.88,97.58,78.65,167.34,3,23.92628510112798
0,78,0,75.25,119.94,75.14,170.21,1,26.92306249242163
0,61,4,57.92,92.14,87.15,169.38,4,21.262071680620092
0,79,2,79.6,71.05,121.92,193.05,7,21.19763839525559
0,71,0,85.17,78.48,92.7,168.48,7,25.012761440428427
0,84,4,76.45,65.44,97.01,170.39,1,28.932840989607733
0,60,4,58.59,83.81,110.61,183.17,4,17.883089889986184
0,65,4,81.74,67.65,90.5,189.96,2,18.01312384103561
0,41,4,55.88,96.84,106.69,167.54,1,14.606522583272818
0,63,1,62.36,110.88,91.7,147.32,0,29.02800098109115
0,72,3,86.56,78.96,120.49,161.6,6,27.570826389569653
0,50,2,84.09,111.74,121.92,164.24,5,18.535834008136547
0,66,4,84.87,102.93,121.92,161.83,6,25.201469616827573
0,78,4,72.6,73.05,115.67,167.21,2,27.89780979338377
0,63,2,78.72,74.64,98.77,190.25,1,17.405688966554486
0,53,0,67.1,58.74,116.59,160.51,4,20.5717709478006
0,67,0,65.77,112.83,85.93,169.16,2,23.414206795728195
0,70,2,66.28,111.72,106.4,172.97,5,23.39680035185044
0,82,4,78.8,77.82,78.04,155.01,6,34.12670983504019
0,71,2,67.41,102.22,110.68,187.96,7,20.09682616881669
0,97,1,62.89,77.91,82.41,169.62,3,33.714569341700155
0,62,3,69.65,88.54,121.92,170.47,5,21.335153272377728
0,73,1,71.82,59.94,115.42,186.19,7,21.057662280275807
0,63,1,67.93,76.76,114.84,148.69,4,28.49554886635864
0,67,1,69.22,95.5,80.98,154.15,2,28.196015755681103
0,65,3,63.18,103.48,82.95,193.12,2,17.428453463605358
0,54,4,91.04,98.85,117.34,147.87,5,24.69639791922969
0,54,4,86.53,87.57,121.92,184.62,6,15.84295784220604
0,74,0,78.01,81.75,121.92,179.14,1,23.059324449792992
0,74,4,62.69,95.23,110.23,184.57,0,21.722484464306614
0,55,1,95.41,121.48,106.12,188.7,7,15.446101670734611
0,63,4,63.54,110.83,115.6,186.55,7,18.10297879487464
0,73,1,89.96,95.73,101.58,165.99,6,26.49470023789083
0,77,1,80.48,101.07,83.12,153.03,4,32.88043607178729
0,46,1,87.35,77.06,121.92,152.82,7,19.69688008784329
0,85,3,68.47,84.58,96.39,190.34,7,23.461663184164593
0,50,4,60.1,104.29,115.9,150.77,6,21.995818867581423
0,82,1,68.52,93.0,103.04,182.85,4,24.52584182521913
0,100,1,69.32,94.92,90.39,164.29,4,37.049106675459505
0,57,1,61.38,59.36,89.64,170.92,7,19.51142942566732
0,88,1,57.52,93.83,93.28,194.14,6,23.348157892427167
0,72,1,56.71,75.95,121.92,167.36,3,25.705683858018705
0,63,2,76.04,82.05,87.8,151.4,2,27.48456065711658
0,94,3,81.25,79.24,85.96,174.12,0,31.004914397674252
0,88,1,61.75,77.77,101.56,168.96,1,30.825836489898993
0,78,0,61.57,94.04,77.26,166.43,0,28.159917383712326
0,61,1,58.49,102.92,111.53,172.81,0,20.426412341000766
0,71,4,65.47,72.88,86.74,153.12,5,30.282693981213054
0,53,2,78.11,70.41,107.96,157.16,7,21.4581278886284
0,58,1,65.07,83.41,121.92,179.18,1,18.06545603110328
0,57,1,95.57,77.42,87.25,149.62,5,25.4621782927479
0,79,3,70.26,103.68,111.16,150.35,2,34.94783096176542
0,82,3,55.88,78.38,109.5,164.04,0,30.472938217351555
0,66,4,57.03,90.27,107.19,176.31,1,21.23195791455347
0,60,1,70.41,72.88,79.56,188.7,1,16.850292731710486
0,82,1,57.2,111.95,101.62,173.67,3,27.187185085571784
0,61,3,59.58,68.18,99.0,174.26,0,20.08789435121693
0,60,4,70.02,79.01,112.09,166.15,7,21.734545311953664
0,82,4,61.15,112.4,115.74,170.68,0,28.14806751296143
0,63,3,66.36,96.28,117.17,147.32,5,29.02800098109115
0,101,0,75.69,89.66,81.33,167.95,1,35.806457588270234
0,56,1,59.69,65.55,105.3,190.67,6,15.403637649900123
0,64,0,89.59,90.86,121.92,164.98,5,23.51350522420855
0,63,1,72.26,96.6,116.56,173.47,2,20.935907580183972
0,62,1,94.1,104.55,106.47,156.88,5,25.191645033273776
0,68,2,91.53,68.18,105.91,161.16,4,26.18149219843896
0,69,1,62.5,64.31,88.66,160.97,1,26.62926641515492
0,52,1,55.88,99.69,102.49,159.5,0,20.44005070704887
0,58,3,55.88,73.02,113.16,152.46,7,24.952620566373202
0,53,1,90.94,99.72,90.97,163.98,5,19.710339527928596
0,67,4,67.31,99.29,109.7,150.92,3,29.415836952739873
0,76,1,67.25,99.04,106.27,149.99,4,33.78228193189189
0,104,1,67.68,93.72,77.99,161.43,0,39.90844863737955
0,63,0,61.74,91.48,82.81,164.59,1,23.255927185559088
0,42,2,76.54,116.81,119.63,174.21,5,13.838949638747565
0,70,1,55.88,86.14,110.07,183.19,5,20.8590494994214
0,59,0,85.97,83.48,106.12,194.84,0,15.541601527160964
0,83,3,65.16,106.46,107.15,164.12,4,30.814496493503352
0,92,1,61.5,88.1,112.52,175.82,5,29.761257392938955
0,73,0,70.48,118.72,89.99,157.45,4,29.446760911764503
0,64,0,95.38,92.43,103.93,192.83,6,17.211977570996723
0,76,0,55.88,93.39,86.15,158.68,5,30.183472940897776
0,73,0,64.76,89.94,115.63,153.16,2,31.119466626324463
0,60,1,57.87,88.58,91.29,188.7,7,16.850292731710486
0,65,1,58.36,93.7,121.92,196.35,0,16.859766107058608
0,67,4,75.78,116.89,110.42,148.13,4,30.53435545888125
0,64,1,62.94,76.27,119.05,155.07,2,26.614873125506687
0,64,1,63.78,84.94,121.92,163.33,3,23.99098337875057
0,47,4,72.36,108.76,92.82,186.99,1,13.441913449401165
0,76,1,60.71,99.69,104.54,194.14,1,20.16431817982346
0,54,1,58.76,86.36,81.6,147.32,5,24.881143698078127
0,72,0,57.28,111.27,72.79,162.99,1,27.10257637429796
0,77,0,95.93,91.4,117.76,150.29,0,34.09027905465673
0,57,2,65.46,108.94,105.92,153.08,2,24.324165438737275
0,63,1,71.91,65.29,110.15,153.83,2,26.623090555497075
0,54,4,55.88,98.86,87.55,147.32,7,24.881143698078127
0,41,2,55.88,76.21,111.9,183.24,3,12.210776733583629
0,64,4,93.64,97.61,110.02,158.26,6,25.55275030719596
0,42,0,66.76,85.66,112.33,170.61,2,14.429135921398805
0,71,1,62.02,69.07,120.58,172.54,2,23.849471594466436
0,54,1,70.09,69.14,108.41,158.24,3,21.565583399190896
0,59,2,58.87,111.1,79.43,148.68,1,26.689897553497225
0,69,1,72.95,86.13,78.64,152.34,0,29.73179900704064
0,57,1,70.79,113.54,96.38,151.49,7,24.8374453474347
0,61,4,70.68,89.43,103.2,147.32,6,28.10647714042159
0,61,4,65.26,90.67,109.67,187.08,5,17.42910605395027
0,66,2,63.71,75.91,106.57,151.23,0,28.85811974947007
0,63,3,58.02,98.06,120.4,165.78,7,22.923254646314486
0,72,4,67.68,120.21,96.42,171.63,0,24.442526317191703
0,87,4,64.12,94.05,79.78,178.28,1,27.372470840327054
0,76,4,84.92,63.83,103.26,198.12,5,19.362300394554765
0,50,1,92.58,101.88,107.1,148.43,1,22.694814088372304
0,41,4,58.26,113.19,95.19,150.48,4,18.1061574077607
0,51,4,81.72,114.62,112.84,198.12,0,12.993122633188067
0,56,0,67.03,85.25,112.05,159.89,4,21.905109171524092
0,79,3,88.69,77.21,113.0,193.94,1,21.003530837102154
0,69,1,56.87,82.5,115.94,186.17,6,19.9080944837818
0,56,4,66.71,93.65,107.29,151.18,5,24.501876414950544
0,64,4,66.81,88.31,112.74,151.82,0,27.76655497974855
0,74,1,97.09,121.41,112.09,160.16,5,28.84852410326936
0,78,1,57.83,72.08,91.73,172.99,3,26.064692479852685
0,81,1,71.89,86.13,102.21,159.83,3,31.707968638031847
0,68,1,55.92,98.62,119.12,161.54,6,26.058460562106443
0,69,1,97.95,124.88,97.37,157.51,0,27.812038873120517
0,63,0,65.61,98.66,111.29,186.37,2,18.13796414406059
0,81,3,79.29,96.86,110.64,154.54,2,33.91588883018138
0,66,1,78.14,109.82,108.28,154.59,2,27.617295140271192
0,53,1,83.61,89.27,118.4,196.08,1,13.785079437846749
0,85,3,67.24,116.48,109.18,192.17,0,23.016948470432926
0,64,1,99.74,110.89,90.19,189.54,7,17.814688029906943
0,83,2,94.45,76.03,78.54,152.21,0,35.82545546315125
0,55,4,66.05,83.06,113.99,182.84,4,16.452059225881676
0,63,2,59.92,68.99,81.48,166.48,3,22.730888677009748
0,87,4,66.45,62.25,99.7,160.81,7,33.642878623752274
0,41,0,68.06,95.29,88.18,173.38,3,13.639104582272083
0,67,3,60.57,112.96,106.49,152.19,0,28.926944918576496
0,67,1,59.94,70.14,91.36,180.33,0,20.603397305252145
0,69,3,68.11,81.49,110.91,165.96,6,25.051990504816338
0,62,4,75.72,92.05,83.22,165.73,2,22.573007651095455
0,71,2,86.34,76.55,115.05,173.23,0,23.659858226997073
0,68,0,55.88,74.34,99.27,168.85,0,23.85101045419602
0,52,1,59.94,95.33,77.6,171.79,7,17.620068167909803
0,57,1,62.34,73.92,102.88,167.13,4,20.40638280292687
0,41,4,93.43,95.95,118.51,163.88,7,15.266235097399175
0,91,4,86.15,72.02,90.39,186.78,0,26.08438791367102
0,66,4,85.17,80.32,91.27,166.53,1,23.79901438112778
0,78,4,70.6,76.28,121.92,195.68,3,20.370501608245878
0,56,1,84.22,91.23,121.73,173.92,4,18.513518888867264
0,77,1,70.81,91.32,85.8,177.51,1,24.436841793864637
0,62,4,57.25,113.27,113.16,155.9,2,25.50935390978164
0,67,4,85.77,92.07,101.91,170.72,1,22.988254607642233
0,63,4,66.45,111.76,106.81,152.29,3,27.16425358768969
0,101,3,100.23,82.67,113.45,173.81,7,33.4327310495245
0,77,4,79.62,73.22,108.47,156.52,7,31.430482401901457
0,96,4,63.22,89.39,112.09,180.6,5,29.43308204839534
0,41,1,64.96,127.0,79.84,152.47,2,17.63660775438885
0,97,3,101.52,88.48,81.32,173.83,1,32.10127439775866
0,114,1,76.92,70.05,77.32,180.21,7,35.103229869426976
0,41,1,55.88,60.56,106.44,198.12,3,10.445451528641387
0,49,2,90.41,63.0,89.3,157.95,0,19.640693552972408
0,42,4,86.28,115.76,96.72,159.32,7,16.546597203316203
0,113,3,68.93,107.22,120.65,168.58,1,39.76182819734606
0,75,4,59.52,85.97,75.82,180.23,1,23.089104959743242
0,70,4,58.6,84.1,84.26,192.04,1,18.98080578488105
0,81,4,63.2,64.24,115.49,174.32,4,26.655730226423913
0,85,1,60.87,93.78,106.25,179.02,0,26.522583180780636
0,41,3,77.52,109.44,108.36,148.37,3,18.624801951919217
0,68,4,89.42,86.41,121.92,170.71,5,23.334096415477532
0,43,3,57.17,116.75,110.55,172.79,1,14.402279879565189
0,70,4,59.82,70.55,80.73,158.83,7,27.748081934647328
0,46,2,89.39,98.28,87.73,188.82,1,12.902142822659679
0,86,4,65.69,111.68,110.15,155.47,0,35.5799435014493
0,50,1,67.96,111.41,100.7,173.14,5,16.679198526882512
0,74,1,60.89,90.5,106.29,165.83,3,26.909493181550793
0,72,1,68.42,101.53,83.02,150.52,1,31.779281730323973
0,90,1,81.52,80.29,112.03,155.24,1,37.345238840562125
0,52,2,69.52,114.12,104.76,163.69,7,19.407028615936138
0,54,1,66.79,65.71,115.38,154.19,6,22.713357832157378
0,47,4,69.94,92.21,86.39,160.96,1,18.141029568118128
0,71,1,60.94,94.02,98.3,186.03,4,20.51598517577326
0,59,4,87.52,74.52,118.11,157.19,7,23.878232894693294
0,59,3,97.34,71.88,111.44,176.33,2,18.975778252065737
0,74,4,67.01,121.51,74.11,155.24,6,30.706085268906634
0,62,1,62.79,86.0,111.11,174.27,6,20.41486099279135
0,50,3,60.71,94.72,72.45,151.78,7,21.70405630233618
0,61,4,97.12,84.72,117.34,152.35,3,26.281183458924723
0,61,2,55.88,89.45,84.76,170.74,3,20.92470195917916
0,41,1,69.98,72.72,121.56,169.2,0,14.321322982859124
0,67,1,66.28,105.96,104.46,185.95,1,19.37681698328844
0,54,4,63.04,92.0,82.44,174.62,0,17.709479297887622
0,80,3,65.57,110.06,90.9,171.06,2,27.339656367038927
0,53,4,55.93,69.91,121.92,156.17,0,21.73104689535729
0,63,4,87.95,95.0,115.26,162.53,4,23.849181501201418
0,64,4,90.9,78.88,80.73,176.11,0,20.63535477064462
0,66,4,99.55,105.67,117.01,173.75,3,21.862222452254024
0,86,1,95.39,92.42,104.61,154.76,1,35.9071560523666
0,66,4,75.94,82.19,91.45,154.37,4,27.69606866348915
0,87,1,78.67,97.27,118.21,184.45,7,25.571837353414775
0,58,0,64.48,76.69,116.49,157.05,5,23.51538600556808
0,80,1,86.75,76.88,110.82,159.79,7,31.332193032111146
0,73,4,70.1,116.76,94.74,166.68,3,26.27579570452218
0,50,1,96.66,112.61,82.94,162.4,1,18.958237278264455
0,109,4,99.44,74.05,81.83,174.08,1,35.96903131082396
0,90,4,60.99,77.01,109.76,154.85,2,37.53358865209481
0,63,4,64.14,90.69,110.72,153.39,5,26.77604656186191
0,72,1,92.11,108.46,94.94,192.34,4,19.462260131293057
0,71,3,63.28,110.48,93.57,175.64,7,23.015027166030432
0,44,3,100.21,102.06,117.31,177.05,5,14.036564133021646
0,72,1,82.52,78.27,100.33,147.32,2,33.174858264104174
0,67,4,84.06,102.3,115.82,176.4,2,21.531666332443784
0,44,3,92.83,87.82,87.16,149.62,6,19.655014822472065
0,92,4,88.13,111.55,78.48,166.32,0,33.25821026638727
0,56,0,100.35,97.95,106.88,157.97,5,22.44082353831125
0,64,4,55.88,77.39,116.63,160.45,3,24.859966044782322
0,66,4,66.01,83.31,82.41,187.86,3,18.701450821151802
0,66,1,88.47,56.11,121.92,172.09,1,22.286027719881282
0,75,4,68.88,83.95,121.92,153.31,4,31.90952181875458
0,59,3,60.2,84.54,75.13,158.54,4,23.473308357839336
0,41,3,57.0,103.7,113.24,148.96,3,18.477556096778695
0,98,1,75.0,97.94,90.71,190.06,1,27.129677166032593
0,51,3,58.42,109.13,121.92,158.3,7,20.35205869054854
0,63,2,64.49,101.44,90.1,164.13,7,23.386466605913082
0,67,3,105.83,89.7,85.46,166.85,6,24.067023427361462
0,81,3,60.51,98.82,85.9,190.49,0,22.32238813638817
0,66,3,97.26,88.19,79.93,187.95,2,18.68354470154842
0,55,1,77.26,94.31,92.25,176.4,6,17.675248481856837
0,63,1,55.88,67.26,121.92,176.35,7,20.257676031366923
0,62,4,101.2,82.83,104.63,157.75,5,24.91454461888533
0,69,2,100.28,106.5,96.73,147.32,0,31.79257250309983
0,53,1,74.11,104.28,81.56,166.68,4,19.076947566296926
0,82,0,95.8,83.38,109.95,182.68,4,24.57151002213162
0,73,1,59.5,68.44,113.97,175.19,5,23.785059099730105
0,66,1,87.72,76.29,112.26,175.86,1,21.340755881037
0,46,4,66.29,96.02,111.81,164.52,3,16.994971084608412
0,62,1,55.88,80.12,91.2,153.26,3,26.395752470442336
0,92,4,64.8,119.06,100.94,175.31,2,29.93466813992522
0,82,4,86.31,114.45,115.2,155.23,2,34.03004609880196
0,62,2,55.88,82.82,82.06,158.49,0,24.682432538602395
0,79,1,61.65,64.53,84.72,191.39,2,21.566943789427395
0,58,0,96.58,90.32,107.15,177.01,1,18.51110692426753
0,84,1,89.85,98.33,121.92,158.68,5,33.36068061888702
0,87,1,58.58,81.33,86.23,175.88,4,28.12459898201107
0,42,4,55.88,93.33,83.9,183.39,6,12.488146630322952
0,64,4,86.22,104.28,120.63,159.11,3,25.280462937101323
0,62,4,58.25,104.89,86.51,147.32,7,28.56723906075637
0,73,4,61.01,72.76,115.92,163.36,2,27.354665635753
0,60,1,86.79,99.91,112.41,171.18,4,20.47600402754809
0,59,1,77.56,86.77,88.98,147.68,1,27.05257715138233
0,70,4,67.95,87.05,120.65,173.11,6,23.358972063206668
0,51,0,55.88,89.28,111.63,156.84,1,20.732730806028083
0,82,4,66.87,97.05,84.38,153.85,6,34.64326781495721
0,41,1,57.48,114.08,106.95,176.61,6,13.144778601708527
