Gender,Weight,Body Shape Index,Waist,Hips,Bust/Chest,Height,Cup Size
Female,71,1,89.8,109.11,106.31,159.77,AA
Female,45,4,60.43,71.97,109.47,174.92,E
Female,61,4,55.88,66.74,120.4,158.46,F
Female,79,1,60.63,98.88,106.87,160.33,D
Female,48,4,93.56,120.05,90.22,175.16,DD
Female,90,1,55.88,114.75,103.0,167.97,C
Female,60,3,58.91,60.96,77.56,158.4,AA
Female,103,2,61.34,79.78,99.79,159.7,AA
Female,79,2,66.05,89.8,102.35,172.75,B
Female,46,4,88.54,87.06,121.29,156.72,E
Female,66,1,83.9,107.68,93.96,158.47,A
Female,72,1,79.26,80.43,121.92,177.04,DD
Female,77,3,65.77,118.62,82.59,184.59,D
Female,82,2,98.38,72.23,116.28,168.08,E
Female,84,4,55.88,107.88,92.0,153.42,A
Female,83,2,58.58,63.12,111.3,197.28,AA
Female,51,4,62.5,119.52,86.19,166.74,F
Female,54,3,85.25,100.9,114.02,194.25,C
Female,51,4,97.49,100.07,87.21,150.72,A
Female,88,3,75.14,72.88,110.93,181.38,B
Female,63,4,97.76,91.05,116.17,169.24,AA
Female,66,2,89.52,118.36,82.6,165.45,E
Female,85,0,92.6,84.52,85.32,182.16,B
Female,88,1,78.11,76.87,110.0,160.69,DD
Female,95,1,63.33,95.01,87.78,185.58,AA
Female,79,0,92.13,109.7,118.76,175.71,D
Female,62,4,91.1,115.24,98.67,185.88,A
Female,84,4,70.49,82.95,116.99,172.73,B
Female,56,4,94.84,98.37,114.23,163.31,AA
Female,56,3,69.7,79.83,116.38,165.27,A
Female,105,3,95.87,101.47,116.58,170.24,C
Female,54,4,59.09,85.77,112.78,174.89,AA
Female,45,4,62.5,112.31,101.29,152.77,DD
Female,53,1,83.41,99.1,116.02,185.91,E
Female,63,0,58.8,80.71,107.6,174.61,DD
Female,61,1,96.52,76.29,111.91,152.6,DD
Female,56,4,59.01,72.77,92.29,173.56,AA
Female,62,1,64.23,89.96,90.63,172.16,F
Female,67,1,67.78,115.17,117.91,147.32,C
Female,61,4,73.16,98.85,118.43,165.99,B
Female,68,4,82.11,65.32,78.68,153.68,A
Female,50,1,86.9,116.21,105.27,177.86,F
Female,75,1,80.36,89.52,121.87,178.62,AA
Female,67,4,64.57,69.23,75.78,170.91,F
Female,53,4,63.73,90.18,121.92,160.81,F
Female,58,1,79.97,76.72,116.4,165.81,F
Female,70,4,73.17,76.57,115.19,165.36,C
Female,71,4,93.25,116.45,106.16,182.33,A
Female,61,1,65.88,110.73,110.23,169.42,F
Female,111,4,55.88,117.26,115.65,162.59,DD
Female,46,4,75.8,78.13,103.56,155.6,D
Female,71,4,55.88,101.13,120.56,151.65,F
Female,54,3,102.03,86.54,74.1,166.29,F
Female,72,0,59.67,111.5,104.67,182.81,A
Female,75,1,66.51,87.21,120.86,153.46,AA
Female,46,1,61.47,98.83,121.92,175.92,A
Female,56,0,69.83,72.79,103.77,153.68,C
Female,58,3,64.68,106.37,112.51,154.37,B
Female,49,1,67.74,94.82,112.97,190.44,AA
Female,62,1,88.86,108.73,121.92,190.21,F
Female,47,1,70.26,90.54,81.64,147.32,F
Female,73,0,96.23,93.95,110.08,179.96,B
Female,89,1,98.75,88.91,81.66,197.12,C
Female,67,4,72.46,124.28,115.24,167.25,D
Female,80,1,57.2,93.69,114.15,155.55,A
Female,73,1,86.11,86.39,120.32,156.72,C
Female,45,4,57.14,55.88,110.88,158.99,B
Female,87,1,76.21,92.69,121.92,174.48,AA
Female,47,1,59.78,77.92,98.44,156.8,DD
Female,48,3,62.64,87.61,110.88,157.23,AA
Female,55,1,93.38,126.21,79.21,162.15,F
Female,64,3,57.88,90.3,113.27,164.88,AA
Female,71,4,86.22,76.62,80.2,171.49,AA
Female,48,3,84.32,102.66,93.01,174.07,D
Female,95,0,79.04,111.93,81.96,151.09,E
Female,43,0,72.67,77.66,93.51,167.59,A
Female,59,1,80.39,72.76,81.95,177.09,AA
Female,93,1,82.35,89.76,114.47,149.3,DD
Female,59,4,78.6,86.9,110.34,149.23,A
Female,66,1,78.99,63.05,117.46,181.05,E
Female,57,1,92.31,77.36,113.68,159.76,DD
Female,58,4,73.86,98.4,99.85,148.2,DD
Female,47,1,84.23,76.96,99.34,169.19,A
Female,41,4,84.74,86.16,90.05,159.84,DD
Female,81,1,64.23,87.29,100.43,179.21,DD
Female,81,3,87.82,82.75,87.93,158.3,D
Female,95,1,87.95,81.3,116.16,177.67,A
Female,77,1,55.88,72.85,113.31,163.12,D
Female,82,2,66.27,93.11,77.19,168.89,AA
Female,43,4,74.41,82.06,98.89,153.91,DD
Female,72,0,87.73,97.21,105.75,149.4,D
Female,72,1,74.66,119.2,121.82,174.77,F
Female,61,1,63.96,80.63,116.46,155.27,B
Female,57,2,74.39,86.08,118.08,169.74,F
Female,73,4,94.43,100.1,90.78,198.12,DD
Female,68,4,71.99,92.99,121.92,176.04,AA
Female,51,1,56.17,65.81,77.65,149.81,DD
Female,58,3,93.19,98.63,121.92,156.19,F
Female,68,4,72.75,88.55,79.96,163.33,F
Female,68,2,80.92,126.21,78.1,169.11,E
Female,48,0,62.64,74.89,121.92,181.43,E
Female,114,3,97.69,93.82,97.89,183.98,B
Female,97,1,72.38,67.49,84.92,174.36,B
Female,61,4,99.96,88.54,111.98,152.85,DD
Female,73,1,55.88,80.8,98.25,160.53,A
Female,91,1,58.36,65.74,106.54,151.35,C
Female,61,1,90.56,116.91,121.92,192.57,AA
Female,67,3,95.75,93.46,121.54,155.58,A
Female,93,4,71.26,67.93,113.49,172.92,E
Female,50,2,55.88,70.28,108.94,147.32,E
Female,67,1,81.31,110.69,80.11,148.77,DD
Female,80,1,64.05,80.94,98.91,172.24,A
Female,70,4,61.67,90.02,112.96,154.2,AA
Female,41,1,82.12,79.35,111.41,164.95,F
Female,76,1,58.2,73.81,111.14,163.06,C
Female,81,3,61.6,89.88,114.01,154.89,A
Female,90,3,90.25,101.89,114.76,190.41,A
Female,87,3,69.62,97.03,86.61,182.17,E
Female,79,1,80.11,115.27,117.3,175.26,A
Female,59,3,92.55,77.12,108.09,175.42,DD
Female,53,4,57.36,116.32,91.19,147.32,D
Female,65,1,55.88,98.06,90.13,165.25,A
Female,67,1,92.25,91.26,102.72,168.24,A
Female,69,0,64.61,77.76,87.98,175.3,A
Female,59,2,75.16,99.45,74.01,161.92,AA
Female,48,2,88.12,68.97,108.27,166.18,E
Female,82,2,55.89,102.46,87.9,193.68,AA
Female,77,1,62.5,78.96,80.51,166.94,E
Female,51,4,93.44,89.53,85.96,198.12,DD
Female,83,1,69.54,112.87,105.41,172.87,A
Female,46,0,55.88,77.81,116.8,155.52,F
Female,78,4,65.32,97.72,114.74,196.2,E
Female,97,3,71.11,89.25,88.82,193.02,F
Female,73,0,85.17,100.68,106.97,162.74,C
Female,88,2,55.88,103.13,115.8,171.61,AA
Female,89,4,62.31,91.95,106.25,172.24,B
Female,43,0,90.32,88.8,116.17,192.57,DD
Female,52,2,86.86,108.62,119.0,154.65,DD
Female,76,3,86.67,106.33,121.92,147.32,F
Female,54,1,79.14,87.7,108.32,151.07,DD
Female,66,4,99.74,92.8,110.82,194.13,E
Female,64,4,78.61,69.19,79.27,198.12,AA
Female,85,3,78.54,89.82,87.37,183.06,DD
Female,69,4,58.39,107.65,111.32,180.58,F
Female,79,0,67.41,82.72,115.66,183.3,A
Female,63,4,69.15,100.25,84.07,156.35,B
Female,64,0,75.6,108.99,118.31,153.68,A
Female,41,0,64.2,81.3,117.87,180.72,D
Female,95,2,103.11,111.37,117.48,174.3,DD
Female,81,1,91.2,90.73,99.66,177.62,D
Female,73,4,97.3,94.84,111.72,188.95,B
Female,45,4,70.13,114.1,112.43,174.09,DD
Female,62,4,74.54,77.3,121.92,166.91,AA
Female,76,4,94.16,125.06,112.44,154.84,F
Female,66,2,68.02,87.38,115.91,153.0,D
Female,113,4,70.37,76.21,91.02,160.84,D
Female,70,1,68.27,92.44,114.82,194.6,E
Female,83,1,59.34,108.92,94.34,156.79,C
Female,72,0,102.3,84.11,94.63,170.58,E
Female,56,2,88.72,89.75,99.89,189.25,B
Female,70,3,81.45,96.65,116.28,156.03,B
Female,97,2,60.13,76.94,106.03,172.2,F
Female,64,1,80.55,113.43,121.92,148.19,DD
Female,63,0,67.08,93.32,80.57,149.11,AA
Female,50,1,68.9,102.87,115.68,184.61,E
Female,74,0,71.68,100.22,100.16,147.32,A
Female,86,1,102.78,93.77,108.55,154.61,D
Female,64,1,65.62,89.1,114.19,160.87,F
Female,91,4,63.54,102.38,103.9,164.07,B
Female,79,4,59.2,104.24,103.09,190.2,F
Female,54,3,89.76,108.28,89.16,181.38,A
Female,58,3,55.88,103.6,121.92,166.29,DD
Female,54,3,70.62,100.32,71.12,158.54,AA
Female,69,1,86.0,85.19,96.95,154.37,B
Female,51,4,62.58,89.86,120.8,164.87,DD
Female,51,0,70.88,110.27,93.95,155.74,C
Female,67,2,80.07,94.07,118.21,176.84,AA
Female,101,4,57.68,76.33,121.92,175.55,DD
Female,90,1,97.58,82.07,86.0,174.02,AA
Female,71,1,77.61,82.38,107.1,171.61,B
Female,104,4,86.98,105.67,104.18,174.28,E
Female,70,3,78.06,105.49,118.53,173.78,F
Female,45,2,56.14,91.15,94.25,175.44,DD
Female,78,1,76.39,89.05,117.62,173.73,DD
Female,73,4,69.12,83.61,108.38,172.53,F
Female,85,4,95.45,107.26,112.1,171.57,C
Female,43,2,92.87,86.9,120.63,155.4,DD
Female,109,2,74.47,63.0,78.76,195.77,AA
Female,52,2,89.27,94.52,119.0,190.84,B
Female,52,4,76.57,72.19,112.59,159.93,B
Female,74,0,66.36,101.45,117.91,197.2,E
Female,47,3,90.03,108.46,81.08,162.14,A
Female,67,1,73.44,58.85,115.04,167.77,B
Female,61,4,59.97,78.68,112.64,171.17,C
Female,62,4,62.87,104.33,105.61,149.73,AA
Female,80,4,101.94,84.73,89.76,154.51,A
Female,75,4,64.19,104.57,80.1,190.55,F
Female,72,1,71.7,92.11,112.47,158.67,A
Female,109,1,63.32,88.15,80.2,169.44,D
Female,94,4,64.08,81.56,106.03,147.32,A
Female,55,4,80.09,119.62,85.61,185.84,B
Female,65,1,56.02,110.99,82.19,164.03,D
Female,70,1,61.11,99.05,83.6,171.73,E
Female,115,3,106.68,113.62,102.11,172.73,AA
Female,69,1,79.29,85.75,116.77,176.93,AA
Female,69,3,79.01,100.69,81.58,148.68,DD
Female,78,4,87.85,92.4,115.99,154.45,A
Female,59,2,72.77,121.58,108.5,177.43,E
Female,45,1,63.19,109.93,116.65,171.16,DD
Female,62,4,86.32,93.92,71.43,161.57,C
Female,41,0,70.81,105.75,104.07,158.19,C
Female,49,4,83.06,80.5,121.92,161.03,F
Female,75,4,55.88,89.56,98.38,169.98,F
Female,68,4,65.3,121.47,105.55,161.25,D
Female,77,1,67.78,87.55,96.02,153.81,AA
Female,73,4,60.92,82.73,96.98,186.94,C
Female,66,0,92.62,80.02,88.92,183.96,A
Female,50,1,74.3,90.53,106.24,168.23,D
Female,73,1,81.93,100.79,82.72,172.52,AA
Female,85,4,74.61,82.23,121.14,174.19,D
Female,59,3,62.64,66.21,94.89,176.32,D
Female,47,3,55.88,101.47,114.05,177.47,A
Female,47,2,61.24,79.13,111.41,155.45,C
Female,65,1,75.55,117.04,86.16,166.8,D
Female,90,4,66.88,99.08,111.93,157.87,F
Female,88,1,59.26,82.41,87.21,152.4,AA
Female,74,1,89.32,96.22,103.67,188.23,AA
Female,56,3,57.86,92.74,82.56,161.49,A
Female,82,1,76.97,112.15,105.59,150.83,C
Female,91,3,98.67,81.39,83.14,170.56,AA
Female,61,3,79.48,71.34,95.7,176.12,DD
Female,73,2,62.49,75.35,105.12,172.42,A
Female,91,1,64.91,101.63,111.53,170.65,AA
Female,46,0,95.92,102.74,98.78,157.08,C
Female,71,0,96.09,68.67,75.74,155.41,E
Female,61,3,56.71,73.72,101.22,162.84,A
Female,78,1,58.95,74.38,108.96,157.44,F
Female,86,3,65.09,65.58,116.44,185.02,E
Female,67,4,83.27,67.91,117.6,178.94,E
Female,43,4,56.9,79.62,85.4,173.55,E
Female,72,1,62.92,78.94,104.24,168.39,A
Female,90,1,70.34,114.84,116.31,178.11,E
Female,78,1,66.11,82.54,86.75,187.63,A
Female,72,2,66.12,102.78,115.1,176.45,DD
Female,67,4,58.17,65.7,120.28,187.81,C
Female,66,1,62.52,69.98,116.19,164.15,F
Female,67,1,55.88,108.24,89.06,165.33,A
Female,68,1,78.46,87.7,109.8,150.86,D
Female,81,2,97.33,118.93,112.78,184.02,F
Female,74,0,61.11,90.31,121.92,168.37,A
Female,109,0,96.9,90.05,105.39,174.26,DD
Female,61,3,63.76,124.08,118.5,161.33,AA
Female,74,4,101.36,77.84,120.24,155.71,AA
Female,78,1,55.88,120.86,116.06,165.21,C
Female,76,1,92.87,88.96,106.32,150.02,E
Female,55,4,67.23,83.14,89.83,190.46,C
Female,70,4,58.64,81.79,104.65,182.86,D
Female,76,1,63.7,85.38,120.82,174.88,A
Female,67,1,75.7,87.54,108.5,167.05,E
Female,106,4,81.78,102.2,115.87,158.63,AA
Female,93,3,55.88,76.02,86.62,188.44,AA
Female,65,1,63.2,109.93,116.24,184.2,D
Female,63,1,71.88,70.57,109.03,173.21,B
Female,48,2,103.54,103.78,115.09,174.75,D
Female,98,4,62.33,87.38,99.23,153.62,A
Female,46,4,55.88,80.76,105.4,183.52,F
Female,83,1,70.05,118.14,109.33,179.12,AA
Female,61,1,80.23,111.02,112.81,155.24,D
Female,71,0,84.67,99.92,78.34,147.32,A
Female,81,4,76.85,68.9,112.17,150.05,AA
Female,76,1,91.09,84.21,108.27,186.65,A
Female,60,4,87.4,65.19,120.0,170.56,DD
Female,84,1,69.92,74.87,120.03,167.64,C
Female,74,3,68.16,114.07,117.37,187.57,C
Female,89,4,89.84,90.08,96.64,187.16,D
Female,78,3,81.25,88.43,100.36,170.5,B
Female,77,4,68.61,83.98,83.04,154.48,B
Female,113,1,86.99,69.95,83.46,176.33,D
Female,84,4,94.67,90.19,103.99,192.89,DD
Female,108,1,68.24,103.87,101.81,164.46,DD
Female,66,4,68.05,87.19,111.04,147.78,AA
Female,44,1,60.98,80.18,115.01,165.11,DD
Female,50,1,60.46,106.62,99.9,163.53,AA
Female,63,1,64.62,82.77,95.44,181.84,AA
Female,61,1,65.06,87.48,80.76,159.58,DD
Female,68,4,63.13,110.67,118.2,175.96,DD
Female,41,3,70.39,84.54,117.41,188.68,B
Female,58,4,65.74,104.31,116.01,157.39,B
Female,73,1,76.26,90.89,101.9,170.72,A
Female,71,4,79.12,84.31,118.99,169.7,F
Female,57,2,95.75,120.34,90.58,174.49,F
Female,84,3,73.83,101.5,109.56,148.39,D
Female,65,4,96.03,87.88,116.92,185.15,D
Female,81,1,97.13,110.95,80.41,159.09,A
Female,85,3,73.08,75.47,95.83,174.77,AA
Female,71,1,78.84,105.22,119.34,151.27,C
Female,72,1,66.18,97.29,101.66,153.93,E
Female,57,1,61.89,124.07,80.68,166.11,F
Female,63,2,68.85,108.48,85.19,164.22,A
Female,69,4,87.58,78.21,115.93,198.12,D
Female,80,3,73.3,94.86,89.94,174.13,E
Female,44,3,85.7,92.76,89.13,166.61,DD
Female,65,4,58.72,84.57,89.91,148.5,F
Female,56,4,61.49,106.05,81.07,169.06,B
Female,91,4,67.04,108.42,114.59,165.25,F
Female,52,1,95.6,86.5,80.12,150.94,DD
Female,76,4,55.88,75.05,80.85,186.65,B
Female,76,1,69.79,86.59,72.1,159.13,C
Female,99,4,64.5,110.19,88.0,179.95,A
Female,102,4,64.29,77.62,77.97,154.8,B
Female,65,1,65.39,97.17,116.56,172.33,E
Female,89,4,89.85,111.81,80.23,195.82,A
Female,69,3,68.67,78.82,120.42,150.48,DD
Female,85,1,67.81,112.48,95.62,148.53,AA
Female,78,2,63.07,113.1,115.21,164.8,F
Female,82,4,57.46,57.54,117.17,173.94,AA
Female,66,1,76.69,79.22,118.44,161.68,A
Female,66,4,65.51,107.37,113.6,147.32,E
Female,85,1,55.88,109.51,85.21,176.0,B
Female,68,3,69.73,79.44,105.69,177.22,A
Female,54,4,89.72,72.05,89.37,166.89,DD
Female,55,1,65.03,72.9,111.09,152.79,DD
Female,96,2,64.27,73.61,103.94,181.67,E
Female,63,0,92.53,62.81,111.53,171.42,E
Female,63,4,59.91,99.16,116.8,175.91,A
Female,58,0,76.33,103.53,120.52,180.02,E
Female,87,1,70.16,109.88,91.01,198.12,A
Female,99,1,97.54,76.5,113.69,170.17,F
Female,61,4,93.41,100.39,84.78,181.44,B
Female,102,1,69.1,84.36,98.53,195.22,AA
Female,71,2,61.18,68.41,109.29,174.02,E
Female,52,0,58.59,108.12,118.66,155.83,B
Female,57,4,86.97,89.79,84.92,149.68,B
Female,78,3,86.25,78.76,104.11,185.25,A
Female,72,1,62.42,88.01,121.92,166.82,A
Female,49,4,72.27,95.43,114.26,147.32,DD
Female,49,4,63.72,90.96,107.44,177.3,DD
Female,76,4,97.76,96.33,102.24,165.47,B
Female,60,4,79.9,106.4,82.71,164.23,E
Female,78,1,55.88,71.37,106.84,173.46,A
Female,81,4,61.45,105.04,112.61,156.7,AA
Female,62,4,60.55,97.24,121.92,163.69,E
Female,64,4,55.88,59.89,110.9,153.97,A
Female,74,1,87.16,110.05,120.62,191.79,A
Female,83,3,64.73,107.81,96.6,176.4,AA
Female,109,3,62.89,85.77,93.33,153.26,C
Female,66,4,67.53,110.74,108.74,154.06,C
Female,81,3,88.56,65.2,104.37,157.66,C
Female,75,3,76.16,88.94,80.16,167.0,C
Female,104,1,55.88,107.02,102.59,182.4,AA
Female,81,1,63.23,101.44,107.81,170.59,F
Female,56,4,88.43,117.35,105.66,189.99,C
Female,76,3,64.3,76.03,79.96,196.4,A
Female,75,1,65.82,105.03,112.29,188.02,C
Female,68,4,88.53,99.64,98.44,183.18,A
Female,41,4,55.88,118.1,119.06,154.34,D
Female,59,4,55.88,67.59,101.49,169.89,DD
Female,51,2,62.04,81.88,84.16,153.13,B
Female,56,2,61.43,107.14,106.22,189.68,F
Female,96,4,57.07,79.47,95.59,180.71,C
Female,87,2,102.0,90.48,105.11,167.95,B
Female,55,1,66.61,111.09,85.63,160.74,C
Female,66,1,60.75,75.4,120.66,188.45,F
Female,80,1,68.85,117.95,115.07,173.05,E
Female,93,4,55.88,83.93,115.69,152.69,E
Female,72,1,90.01,74.28,106.56,172.06,A
Female,78,4,68.64,112.64,107.85,180.43,DD
Female,46,1,78.29,113.96,76.77,169.98,D
Female,81,3,97.43,78.16,119.29,153.12,A
Female,66,0,79.3,91.78,89.82,149.81,A
Female,94,1,94.5,95.65,114.73,172.33,C
Female,48,1,98.74,113.27,110.83,177.85,F
Female,65,4,56.43,72.67,119.82,155.51,C
Female,64,3,58.24,104.65,112.85,185.94,B
Female,69,2,76.77,93.08,104.02,168.56,E
Female,77,4,90.63,82.87,116.24,156.15,A
Female,56,0,71.08,78.47,116.52,184.21,AA
Female,88,1,92.44,82.68,103.67,157.18,E
Female,51,1,86.61,103.64,93.58,147.32,DD
Female,67,2,59.62,71.11,116.59,166.32,AA
Female,76,4,61.19,76.08,81.79,187.66,F
Female,73,4,83.28,92.27,88.43,195.19,E
Female,58,4,95.3,76.87,84.78,150.02,B
Female,60,1,65.24,68.68,85.26,179.3,E
Female,65,0,63.18,80.2,114.29,172.53,A
Female,54,1,55.88,74.29,118.35,164.72,AA
Female,80,2,99.4,93.5,78.42,153.92,B
Female,84,0,60.03,80.16,82.32,152.44,A
Female,67,3,63.22,80.39,111.6,155.73,A
Female,76,3,65.17,98.02,115.3,178.2,D
Female,71,1,62.52,85.9,121.92,162.04,D
Female,52,4,79.68,71.15,112.8,169.92,B
Female,73,4,83.82,92.0,87.83,188.97,D
Female,54,4,57.06,90.61,104.76,171.16,E
Female,56,1,88.82,79.31,119.63,198.12,A
Female,102,4,56.39,100.16,121.92,154.1,F
Female,62,1,90.35,107.76,113.32,154.58,A
Female,54,4,62.46,84.91,113.82,177.66,F
Female,95,1,90.94,83.46,121.92,157.77,AA
Female,45,4,55.88,69.59,103.38,168.52,DD
Female,78,4,58.21,73.72,88.52,173.36,DD
Female,66,4,80.94,92.23,88.86,169.07,E
Female,86,0,55.88,119.13,99.13,170.44,A
Female,55,4,88.59,118.57,121.44,159.52,C
Female,66,0,58.44,85.54,84.93,151.15,F
Female,46,4,55.88,107.13,110.33,152.92,A
Female,93,4,87.74,82.99,77.23,159.52,A
Female,71,1,76.14,124.53,93.01,167.29,D
Female,75,4,57.88,103.74,109.43,156.01,B
Female,71,3,80.76,99.72,115.06,177.21,E
Female,87,3,76.88,75.15,79.3,169.45,B
Female,50,4,69.04,99.19,85.12,176.7,DD
Female,85,4,83.32,84.58,85.8,189.58,AA
Female,78,2,82.21,108.31,119.55,154.6,DD
Female,74,4,67.22,88.31,95.28,185.23,E
Female,61,4,81.75,108.0,109.88,185.14,A
Female,73,4,62.84,92.52,121.92,172.63,AA
Female,66,4,64.31,86.22,119.83,171.21,A
Female,59,1,57.42,89.85,118.8,172.98,DD
Female,72,1,71.94,81.65,102.51,170.6,B
Female,64,3,62.59,81.21,110.93,189.42,AA
Female,78,4,60.8,88.59,113.83,147.32,C
Female,44,1,93.43,89.44,99.25,147.86,DD
Female,43,1,90.33,101.99,83.26,151.34,C
Female,75,4,100.11,111.06,107.44,171.14,AA
Female,42,0,58.84,81.51,106.23,167.53,C
Female,67,1,66.33,72.87,93.63,155.66,A
Female,89,1,69.3,117.44,78.45,154.6,AA
Female,53,1,66.64,118.33,113.46,175.77,D
Female,75,0,60.24,73.87,88.69,156.89,DD
Female,62,4,61.2,81.44,113.47,156.39,AA
Female,64,4,55.88,114.92,92.61,157.56,D
Female,97,1,65.06,78.41,89.12,148.19,A
Female,88,1,60.25,113.44,108.78,173.98,E
Female,65,2,58.65,111.11,97.04,185.23,E
Female,46,1,86.26,95.74,107.18,164.06,B
Female,62,0,67.19,79.35,120.22,152.98,F
Female,47,3,76.99,81.91,106.85,181.45,AA
Female,76,1,55.88,90.31,107.08,193.47,D
Female,49,4,76.17,96.73,118.23,171.67,B
Female,68,4,60.7,64.3,121.92,165.47,D
Female,82,1,72.15,84.98,121.92,177.87,A
Female,51,2,66.16,87.96,89.23,154.07,F
Female,67,1,55.88,113.18,97.23,152.73,AA
Female,57,4,96.64,78.85,121.49,149.22,A
Female,84,1,106.45,98.99,117.46,180.94,DD
Female,41,1,69.69,86.88,112.23,192.69,AA
Female,41,4,90.62,88.73,118.58,187.68,F
Female,95,3,94.04,87.12,112.22,147.32,B
Female,75,1,58.62,118.06,112.02,172.78,D
Female,76,1,82.52,104.68,85.11,165.48,F
Female,89,4,106.68,99.75,120.76,159.2,A
Female,73,1,96.67,108.58,102.76,156.58,B
Female,66,0,70.6,91.54,94.22,164.96,E
Female,58,4,76.84,102.12,113.47,154.68,E
Female,66,4,96.69,100.82,107.04,163.57,C
Female,69,4,102.04,67.59,113.62,168.75,A
Female,79,4,95.64,77.38,117.6,172.91,B
Female,52,4,77.25,114.96,95.65,188.92,F
Female,80,1,95.01,123.9,108.53,155.08,B
Female,52,1,75.41,80.63,105.63,156.34,E
Female,65,4,86.81,73.48,120.27,185.17,E
Female,53,3,80.62,99.87,74.78,150.16,F
Female,88,1,70.11,94.81,113.53,151.32,D
Female,91,0,69.48,78.69,106.97,166.3,DD
Female,71,4,94.97,101.29,107.19,169.1,C
Female,70,0,58.94,92.25,107.21,153.6,F
Female,47,3,72.63,87.48,118.55,163.45,B
Female,55,3,58.57,69.34,116.52,165.68,B
Female,70,3,73.84,104.89,93.9,187.16,C
Female,85,2,94.98,83.63,92.17,160.7,C
Female,58,4,59.92,83.22,107.88,188.29,F
Female,64,0,58.54,72.46,113.96,163.45,AA
Female,65,1,78.33,86.43,111.15,175.26,E
Female,70,0,71.01,90.17,116.27,147.75,D
Female,51,1,91.84,105.63,111.15,187.37,D
Female,76,3,95.08,87.13,111.62,155.96,E
Female,55,4,60.07,74.62,112.93,152.5,AA
Female,86,3,99.06,114.97,92.29,168.7,B
Female,87,1,102.35,111.18,104.98,155.56,E
Female,99,0,66.64,66.25,116.44,178.23,B
Female,47,1,93.04,93.61,87.17,151.56,D
Female,55,4,96.02,84.75,116.66,155.63,AA
Female,55,1,61.75,90.85,113.66,191.76,F
Female,78,2,102.62,90.41,105.46,154.47,A
Female,103,0,67.57,84.03,117.47,160.33,C
Female,45,4,55.88,65.3,118.41,169.34,DD
Female,56,3,55.88,75.86,112.96,151.82,F
Female,59,1,103.81,119.1,110.14,169.2,DD
Female,54,1,86.81,68.7,120.54,179.69,F
Female,94,2,90.25,76.08,121.92,177.26,B
Female,71,1,59.76,84.93,82.06,178.79,AA
Female,55,3,85.83,84.34,103.95,170.41,D
Female,73,0,64.44,98.73,110.13,170.62,E
Female,41,1,92.67,80.81,107.06,152.49,DD
Female,74,3,68.07,68.43,98.05,157.78,B
Female,60,4,62.2,102.53,81.94,168.01,E
Female,85,4,79.38,96.41,116.79,150.08,A
Female,51,3,58.06,112.76,106.91,191.13,A
Female,50,1,80.27,79.0,92.35,161.42,F
Female,104,1,106.52,83.29,92.9,180.87,AA
Female,71,3,58.06,100.89,116.09,167.45,DD
Female,54,4,55.88,97.88,101.27,155.99,E
Female,56,3,61.74,70.47,115.83,159.11,B
Female,68,4,75.05,92.66,106.82,170.73,D
Female,61,4,64.55,75.77,87.92,147.32,DD
Female,77,4,95.12,113.15,84.18,156.47,D
Female,69,0,93.05,74.47,103.61,191.04,DD
Female,76,1,70.07,103.66,97.59,154.31,C
Female,72,1,65.59,87.67,98.74,190.14,A
Female,78,1,66.79,60.95,78.42,150.14,A
Female,68,0,71.17,89.99,119.93,153.02,D
Female,71,1,71.49,67.88,110.63,180.7,F
Female,72,1,64.74,93.65,78.25,161.77,DD
Female,41,4,64.19,90.79,101.4,153.34,DD
Female,112,1,68.04,102.36,111.62,159.59,DD
Female,96,3,74.29,84.04,97.2,182.08,A
Female,106,4,65.86,85.88,99.22,154.97,DD
Female,105,3,82.24,90.92,116.49,184.19,A
Female,54,4,67.04,106.38,110.9,182.7,AA
Female,95,4,96.86,62.04,121.43,165.98,B
Female,68,1,55.88,73.91,107.22,175.33,E
Female,59,4,63.35,91.57,97.0,148.01,D
Female,71,4,68.27,73.03,71.12,177.81,A
Female,96,3,72.74,69.21,105.8,163.86,B
Female,62,4,80.44,105.6,78.66,161.12,C
Female,64,1,57.36,82.64,83.08,152.73,A
Female,90,1,88.75,105.81,92.17,177.91,F
Female,63,1,58.78,127.0,88.91,156.36,F
Female,63,1,64.63,81.27,118.3,198.12,F
Female,69,3,88.56,81.24,121.92,162.05,B
Female,86,4,100.13,105.03,107.98,170.48,D
Female,51,1,58.84,95.18,106.65,162.92,A
Female,57,4,65.55,70.24,80.77,164.34,E
Female,85,1,57.93,93.7,114.27,189.07,F
Female,58,0,63.44,69.5,76.39,147.32,AA
Female,83,4,66.83,89.83,89.59,181.28,AA
Female,71,4,95.89,87.86,94.49,166.75,C
Female,94,1,87.61,87.98,105.4,185.5,B
Female,75,0,64.78,76.5,111.86,169.23,A
Female,69,3,74.23,92.28,102.13,168.49,D
Female,49,4,76.45,68.01,121.92,185.88,C
Female,67,1,69.17,76.46,121.41,187.19,F
Female,48,4,61.36,72.33,92.47,150.97,DD
Female,68,0,60.1,85.64,100.54,156.44,AA
Female,60,1,99.15,70.21,102.21,160.72,A
Female,56,2,71.01,76.34,88.23,169.1,C
Female,62,3,63.31,119.91,121.92,151.43,F
Female,81,3,85.19,82.43,120.18,155.72,B
Female,61,4,56.35,81.53,82.17,158.33,A
Female,71,4,68.01,82.5,121.92,189.34,F
Female,112,4,61.3,120.0,105.41,175.56,C
